DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60231160;Walbersdorf Arena;Wien;90001;16.419.721;47.747.656
60231161;Ybbs/Donau Unterauer Straße;Wien;90001;15.084.384;48.171.626
60231162;Ybbs/Donau Plankmühle;Wien;90001;1.508.725;48.168.026
60231163;Ybbs/Donau Polizei;Wien;90001;1.508.398;48.174.676
60231164;Großmotten Bundesstraße;Wien;90001;15.391.285;48.536.786
60231166;Großmotten Riegler;Wien;90001;15.402.729;48.532.699
60231174;Traisen Gölsensiedlung;Wien;90001;15.613.474;4.805.012
60231175;Hochegg Landesklinikum;Wien;90001;16.087.704;47.616.866
60231176;Graz Dr.-Lister-Gasse;Wien;90001;15.458.281;47.047.049
60231178;Ybbs/Donau Friedaustraße;Wien;90001;15.076.264;48.161.243
60231179;Ybbs/Donau Schulen;Wien;90001;15.082.202;48.178.629
60231180;Persenbeug Mittelschule;Wien;90001;15.090.942;48.187.608
60231181;Gottsdorf Feuerwehr;Wien;90001;15.106.375;48.195.752
60231183;Tümling Bundesstraße;Wien;90001;1.512.047;48.208.535
60231184;Krummnußbaum/Donau Ost;Wien;90001;15.173.668;48.217.101
60231192;Ybbs/Donau Sensengasse;Wien;90001;150.725;48.168.577
60231193;Waidendorf Am Alten Friedhof;Wien;90001;16.822.059;48.465.763
60231194;Waidendorf Feuerwehr;Wien;90001;16.823.433;48.465.054
60231197;Stögersbach b.Schwarzenau Ort;Wien;90001;15.310.895;48.739.144
60231199;Markt Allhau Wolfauer Str. 68;Wien;90001;16.085.826;47.281.928
60231203;Mattersburg Awarenweg;Wien;90001;16.392.116;47.730.052
60231207;Oberpullendorf KH/Spitalstr.;Wien;90001;16.507.711;47.507.002
60231209;Mühlgraben Krzg Weltenberg;Wien;90001;16.054.403;46.893.519
60231210;Mühlgraben Haus Prem;Wien;90001;16.045.043;46.893.458
60231211;Mühlgraben Gh Gartner;Wien;90001;16.036.176;46.894.188
60231212;Mühlgraben Krzg Aschbuch;Wien;90001;16.036.428;46.901.401
60231213;Mühlgraben Haus Marterer;Wien;90001;16.042.078;46.905.617
60231214;Deutscheck Wegkreuz Haus Lipp;Wien;90001;16.051.457;46.908.686
60231215;Deutscheck Haus Bakanic;Wien;90001;16.062.075;46.914.853
60231216;Welten Gh Saiger;Wien;90001;16.077.975;46.928.094
60231217;Welten Kriegerdenkmal;Wien;90001;16.082.979;46.927.468
60231218;Gritsch Gh Kurta;Wien;90001;16.096.561;46.923.756
60231219;Doiber Musikheim;Wien;90001;16.113.414;46.920.695
60231220;St. Martin/Raab Martinihalle;Wien;90001;16.124.714;46.919.602
60231221;St Martin/Raab Volksschule;Wien;90001;16.138.117;4.692.156
60231222;Jennersdorf Abzw. Loipersdorf;Wien;90001;16.131.119;46.937.056
60231223;Jennersdorf Volksschule;Wien;90001;16.144.145;46.937.381
60231226;Oberpullendorf KH/Höhenstraße;Wien;90001;16.510.703;47.506.814
60231229;Bildein Geschichtenhaus;Wien;90001;16.467.332;4.712.778
60231232;Mattersburg BH;Wien;90001;16.394.245;47.739.821
60231233;Mattersburg Donnerweg;Wien;90001;16.398.395;47.730.535
60231235;Mattersburg Dr.-Karl-Renner-Pl;Wien;90001;16.405.788;47.734.523
60231236;Mattersburg Dr.-Franz-Liszt-G.;Wien;90001;16.398.036;47.740.866
60231237;Moschendorf Gemeindeamt;Wien;90001;16.477.609;47.057.576
60231239;Moschendorf Weinmuseum;Wien;90001;16.458.861;47.053.671
60231240;Strem Volksschule;Wien;90001;16.413.343;4.704.269
60231242;Güssing LFS;Wien;90001;16.333.788;47.063.249
60231244;Güssing Marktplatz;Wien;90001;16.326.144;47.059.651
60231245;Moschendorf Süd;Wien;90001;16.473.378;47.058.904
60231247;Mattersburg Gartengasse;Wien;90001;16.390.463;47.733.737
60231248;Mattersburg Hans-Suchard-Gasse;Wien;90001;16.407.558;47.742.733
60231249;Mattersburg Ederergasse;Wien;90001;16.392.808;47.733.913
60231250;Mattersburg Hirschkreitgasse;Wien;90001;16.388.559;47.731.091
60231251;Deutsch Ehrensdorf Nord;Wien;90001;16.412.687;47.100.575
60231252;Deutsch Ehrensdorf Süd;Wien;90001;16.415.203;47.096.405
60231253;Steinfurt Mitte;Wien;90001;16.417.763;47.072.188
60231254;Steinfurt Süd;Wien;90001;16.416.478;47.068.756
60231256;Güssing Ludwigshof 11;Wien;90001;16.341.999;47.079.218
60231257;Untergrafendorf Ort;Wien;90001;15.752.273;48.225.977
60231258;Rapoltendorf Wiesener Straße;Wien;90001;15.765.999;48.229.597
60231259;Wiesen/Böheimkirchen Ort;Wien;90001;15.785.529;48.219.106
60231260;Schönbrunn/Böhk. Abzw. Wiesen;Wien;90001;15.773.761;48.213.994
60231261;Böheimkirchen Untere Hauptstr.;Wien;90001;15.763.232;48.197.944
60231262;Kroatisch Ehrensdorf;Wien;90001;1.640.224;47.117.542
60231263;Böheimkirchen Stockhofstraße;Wien;90001;15.758.858;48.199.213
60231264;Böheimkirchen Mittelschule;Wien;90001;15.760.385;48.196.273
60231265;Böheimkirchen Neulanzendorf;Wien;90001;157.743;48.194.734
60231266;Böheimkirchen Lanzendorf;Wien;90001;15.783.364;48.194.195
60231267;Böheimkirchen Bauland;Wien;90001;15.788.358;48.191.446
60231268;Maria Jeutendorf Kirche;Wien;90001;15.741.358;48.243.078
60231269;Mauterheim;Wien;90001;15.751.177;48.233.666
60231270;Untergrafendf Mauterheimer Str;Wien;90001;15.747.108;48.226.114
60231271;Weisching Perschlingbrücke;Wien;90001;15.751.554;48.211.331
60231272;Weisching Nr. 40/41;Wien;90001;15.754.986;48.207.433
60231273;Schildberg Ortsmitte;Wien;90001;15.744.134;48.218.442
60231274;Schildberg Perschlingbrücke;Wien;90001;15.748.069;48.218.041
60231275;Armschlag Zwettler Straße;Wien;90001;15.221.449;48.451.948
60231276;Untergrafendorf Ziegelfeld;Wien;90001;15.759.001;48.228.311
60231277;Jabing Süd;Wien;90001;16.279.665;47.234.233
60231278;Jabing Nord;Wien;90001;16.270.843;47.243.394
60231279;Neuhaus in der Wart Nord;Wien;90001;16.253.982;47.215.418
60231280;Neustadtl Neue Mittelschule;Wien;90001;14.905.063;48.193.207
60231281;Neustadtl Volksschule;Wien;90001;14.903.194;48.193.608
60231284;Ertl Tiefenbach;Wien;90001;14.625.408;47.988.928
60231288;Bernschlag Ort;Wien;90001;15.265.117;486.964
60231289;Großglobnitz Ortsmitte;Wien;90001;15.170.641;48.674.071
60231290;Großhaslau Ortsmitte;Wien;90001;15.161.074;48.648.029
60231291;Gerotten Ortsmitte;Wien;90001;15.179.777;48.636.609
60231293;Lehen Kerschner;Wien;90001;15.248.498;48.099.224
60231294;Gassen/St.L. Abzw Eselsteiggr.;Wien;90001;15.291.419;48.162.454
60231295;Sandeben;Wien;90001;15.317.623;48.156.485
60231297;Mattersburg Kinderg. Hochstr.;Wien;90001;1.639.703;47.734.287
60231298;Schäffern A2;Wien;90001;16.093.857;47.480.053
60231312;Mattersburg Wassergasse;Wien;90001;16.392.718;47.733.031
60231313;Mattersburg Johann-Strauß-G.;Wien;90001;16.400.964;47.732.438
60231314;Mattersburg Kremsergasse;Wien;90001;16.397.569;4.773.636
60231315;Mattersburg Kulturzentrum;Wien;90001;16.408.043;47.737.308
60231316;Kirchschlag Habich;Wien;90001;1.626.752;47.456.479
60231317;Mattersburg Tillbrunngasse;Wien;90001;16.388.505;47.738.106
60231318;Mattersburg Leitgebgasse;Wien;90001;16.393.203;47.736.716
60231319;Mariasdorf Nord;Wien;90001;16.238.226;4.737.003
60231320;Mariasdorf Süd;Wien;90001;16.227.598;47.363.204
60231321;Oberschützen Friedhof;Wien;90001;16.209.902;47.346.383
60231322;Bad Tatzmannsdorf Waldweg;Wien;90001;16.222.182;47.328.832
60231323;Mattersburg Mühlgasse;Wien;90001;16.389.565;47.734.565
60231324;Mattersburg Otto-Glöckel-Gasse;Wien;90001;16.405.806;47.741.078
60231325;Wr. Neustadt Grünangergasse;Wien;90001;16.246.472;47.815.492
60231326;Mattersburg Quellengasse;Wien;90001;16.385.154;47.738.226
60231327;Mattersburg Römerweg;Wien;90001;16.393.715;47.729.284
60231328;Mattersburg Schwimmbad;Wien;90001;1.640.772;47.740.407
60231329;Mattersburg Seminargasse;Wien;90001;16.404.333;4.773.558
60231330;Mattersburg Siedlungsgasse;Wien;90001;1.639.844;47.739.954
60231331;Jabing P+R Großpetersdorf;Wien;90001;16.297.568;47.248.278
60231332;Großpetersdorf Abzw.Schlaining;Wien;90001;16.313.846;47.241.588
60231333;Wr. Neustadt Kindlerg./B17;Wien;90001;16.236.752;47.804.554
60231335;Kleinpetersdorf Nord;Wien;90001;16.332.198;47.216.334
60231336;Kotezicken Süd;Wien;90001;16.341.146;47.187.831
60231337;Kohfidisch Nord;Wien;90001;16.351.602;47.177.721
60231338;Mattersburg Theodor-Körner-Str;Wien;90001;16.390.571;47.741.869
60231339;Mattersburg Triftgasse;Wien;90001;16.392.817;4.773.987
60231340;St Michael/Bgld Nord;Wien;90001;16.271.688;47.136.207
60231341;St Michael/Bgld Liebmanngasse;Wien;90001;16.271.122;47.131.361
60231342;Mattersburg Veranstaltungspl.;Wien;90001;16.398.961;47.737.103
60231343;Mattersburg Viadukt;Wien;90001;16.404.827;4.774.016
60231345;Neustift/Güssing Riegl Tapler;Wien;90001;16.271.876;47.032.319
60231346;Neustift/Güssing Volksschule;Wien;90001;16.262.785;47.026.025
60231347;Mattersburg Villa Martini;Wien;90001;16.399.581;47.738.915
60231348;Heiligenkreuz/L Schmalzgraben;Wien;90001;16.260.414;47.005.556
60231349;Poppendorf/Bgld Abzw. Wallendf;Wien;90001;16.239.115;46.992.776
60231350;Mattersburg Volksschule;Wien;90001;16.397.892;47.738.347
60231351;Mogersdorf Kirchenplatz;Wien;90001;16.229.907;46.947.617
60231352;Walbersdorf Bahnstraße;Wien;90001;16.417.404;47.736.976
60231353;Walbersdorf Friedhof;Wien;90001;16.423.395;47.745.608
60231354;Weichselbaum Abzw. Maria Bild;Wien;90001;16.184.264;46.941.122
60231355;Rax Gh. Strini;Wien;90001;16.160.351;46.942.981
60231356;Walbersdorf Hauptstraße;Wien;90001;16.418.562;47.740.323
60231357;Walbersdorf Hintergasse;Wien;90001;16.415.634;47.740.468
60231359;Walbersdorf Marzer Straße;Wien;90001;16.418.751;47.739.392
60231360;Walbersdorf Stierwiese;Wien;90001;16.414.807;47.739.894
60231363;Feistritz/Wechsel B54;Wien;90001;16.100.738;47.587.834
60231365;Aspang Markt Scheibelgarten;Wien;90001;16.082.943;47.547.934
60231367;Ausschlag Bundesstraße;Wien;90001;16.071.148;47.530.299
60231369;Mönichkirchen Waldheim;Wien;90001;16.059.874;47.521.206
60231373;Redlschlag Abzw. Kalteneck;Wien;90001;16.271.733;4.744.594
60231375;Kohfidisch Kapelle;Wien;90001;16.354.333;47.164.695
60231376;Pernitz Augasse;Wien;90001;15.951.447;47.902.484
60231377;Muggendorf Ort;Wien;90001;15.935.996;47.910.818
60231378;Thal/Muggendorf Karnerwirt;Wien;90001;15.929.421;47.919.308
60231379;Thal/Muggendorf Forsthaus;Wien;90001;15.909.101;47.923.738
60231380;Thal/Muggend. Vinzenzikircherl;Wien;90001;1.590.292;47.925.641
60231383;Kohfidisch Kirche;Wien;90001;16.357.827;47.174.771
60231384;Muggendorf Myrafälle;Wien;90001;15.935.134;47.913.763
60231385;Pernitz Haltergraben;Wien;90001;1.596.565;47.900.629
60231391;Oberpullendorf Hotterweg/Feldg;Wien;90001;16.514.745;47.498.039
60231392;Mattersburg Dr.-A.-Schärf-Str.;Wien;90001;16.384.965;47.736.184
60231393;Totzenbach Am Bruckfeld;Wien;90001;15.815.173;48.194.884
60231394;Totzenbach Bachgasse;Wien;90001;15.813.188;48.199.758
60231395;Totzenbach Volksschule;Wien;90001;1.580.831;48.204.051
60231396;Totzenbach Dir.-Sehnal-Gasse;Wien;90001;15.811.526;48.201.422
60231397;Fuchsberg Siedlung;Wien;90001;15.814.095;48.215.263
60231398;Senning/Kirchstetten Ort;Wien;90001;15.826.294;48.212.785
60231399;Doppel/Kirchst. Abzw. Paltram;Wien;90001;15.832.304;48.205.302
60231400;Paltram;Wien;90001;15.823.545;48.200.812
60231401;Totzenbach Weißes Kreuz;Wien;90001;15.816.709;48.200.482
60231402;Totzenbach Schloss;Wien;90001;15.810.529;48.203.716
60231403;Rauchwart/Bgld Bergen;Wien;90001;16.221.256;47.120.341
60231405;Kirchstetten/Nl Sommerhofstr.;Wien;90001;15.814.005;4.818.847
60231407;Oberwolfsbach Ort;Wien;90001;15.834.756;48.214.324
60231410;Rauchwart/Bgld Abzw. Bergen;Wien;90001;16.232;47.120.311
60231412;Markersdorf/Neulengb Ort;Wien;90001;1.592.598;48.221.021
60231413;Habersdorf/Neulengbach B19;Wien;90001;15.921.318;48.232.494
60231414;Inprugg Ort;Wien;90001;15.912.874;48.216.065
60231415;Wr. Neustadt H.-Barwitzius-VS;Wien;90001;16.230.257;47.795.744
60231417;Raipoltenbach Hauptstraße;Wien;90001;15.887.865;48.217.795
60231418;Raipoltenb. Gh. Schabschneider;Wien;90001;158.902;482.157
60231419;Marbach/Donau Volksschule;Wien;90001;15.149.279;48.213.893
60231420;Maria Taferl Ortsmitte;Wien;90001;15.159.205;48.225.546
60231424;Gumprechtsfelden Ort;Wien;90001;15.149;48.109.097
60231425;Gumprechtsfelden Nr. 16;Wien;90001;15.160.427;48.105.642
60231426;Gumprechtsfelden Nr. 30;Wien;90001;15.151.803;48.098.432
60231427;Gumprechtsfelden Nr. 23;Wien;90001;1.514.247;48.104.587
60231428;Wieselburg Rottenhaus;Wien;90001;15.141.365;48.120.181
60231429;Wieselburg Josephinum;Wien;90001;15.143.709;48.127.623
60231430;Koth bei Purgstall;Wien;90001;15.162.394;48.098.048
60231431;Hochrieß Am Türkensturz;Wien;90001;15.147.267;48.098.486
60231432;Weghof Abzw. Anzenberg;Wien;90001;15.240.871;48.151.229
60231433;Schönfeld Müllergasse;Wien;90001;15.859.855;48.189.069
60231434;Schönfeld Schüldenweg;Wien;90001;158.561;48.188.051
60231435;Ollersbach Hauptstraße;Wien;90001;15.846.371;48.186.649
60231436;Ollersbach Bahnstraße;Wien;90001;15.844.566;48.188.093
60231437;Schrabatz Schönfelder Str.;Wien;90001;15.864.841;48.189.638
60231438;Neulengbach Eitzenberg;Wien;90001;15.880.328;48.193.303
60231439;Neulengbach Ebersberger Straße;Wien;90001;15.893.506;48.193.261
60231440;Neulengbach Straß;Wien;90001;1.588.693;48.195.195
60231441;Laa an der Tulln Laskegasse;Wien;90001;15.873.159;48.190.895
60231442;Laa an der Tulln Dambacher S.;Wien;90001;15.870.258;48.189.991
60231443;Neulengbach Sturmbrücke;Wien;90001;158.963;4.819.253
60231444;Neulengbach Haager Straße;Wien;90001;15.902.911;48.192.141
60231445;Neulengbach Umseer Straße;Wien;90001;158.978;48.201.452
60231446;Umsee;Wien;90001;15.872.315;48.202.117
60231447;Unterwolfsbach Landesstraße;Wien;90001;15.847.252;4.821.336
60231448;Wolfersdorf Kapelle;Wien;90001;15.858.831;48.199.961
60231449;Matzelsdorf/Neulengbach;Wien;90001;15.880.678;48.201.518
60231451;Eisengraben Zwettler Straße;Wien;90001;15.453.376;48.525.644
60231453;Kronberg Abzw. Miniberg;Wien;90001;15.230.945;48.124.385
60231454;Kronberg/Ruprechtshofen Nr. 2;Wien;90001;1.523.964;48.123.617
60231455;Ockert Nr. 5;Wien;90001;15.230.172;48.105.546
60231456;Ockert Nr. 10;Wien;90001;15.224.001;48.111.503
60231457;Harbach/St. Leonhard Nr. 12;Wien;90001;15.282.355;48.093.686
60231458;Lachau Nr. 5;Wien;90001;15.273.354;48.100.141
60231459;Lachau Nr. 8;Wien;90001;15.262.556;48.099.254
60231460;Geigenberg Abzw. Straß;Wien;90001;15.281.933;48.127.898
60231461;Hörgerstall;Wien;90001;15.283.649;48.115.779
60231462;Kerndl Riegler;Wien;90001;15.280.882;48.120.541
60231464;Gumprechtsfelden Sill;Wien;90001;15.167.937;48.102.487
60231466;Neumühl/Wieselburg;Wien;90001;15.142.254;48.110.969
60231469;Markersdorf/Neul. Abzw. Haag;Wien;90001;15.931.047;48.220.261
60231470;Markersdorf/Neulengb Kläranl.;Wien;90001;15.921.057;4.822.159
60231471;Alt Anzing Abzw. Berging;Wien;90001;15.873.833;48.221.201
60231472;Kerndl Abzw. Etzen;Wien;90001;15.279.139;48.111.053
60231473;Horitschon Friedhof;Wien;90001;16.552.618;47.587.216
60231474;Willersdorf/Bgld Süd;Wien;90001;16.198.242;47.364.512
60231475;Willersdorf/Bgld Ortsmitte;Wien;90001;16.195.017;47.371.083
60231476;Willersdorf/Bgld Heide;Wien;90001;16.199.293;47.374.581
60231477;Eisengraberamt Abzw. Simlinger;Wien;90001;15.440.881;48.561.042
60231478;Aschau im Bgld Süd;Wien;90001;16.205.177;47.400.642
60231479;Aschau im Bgld Springbrunnen;Wien;90001;16.204.179;4.740.367
60231480;Aschau im Bgld Kreuzung;Wien;90001;16.200.344;47.413.877
60231481;Grodnau Nr. 89;Wien;90001;16.257.494;47.373.401
60231482;Bildein Feuerwehr;Wien;90001;16.466.281;47.133.787
60231483;Rettenbach im Bgld Süd;Wien;90001;16.242.645;47.399.079
60231484;Rettenbach/Bgld Abzw.Bernstein;Wien;90001;16.239.995;47.407.701
60231485;Rettenbach/Bgld Mühle;Wien;90001;16.244.298;47.421.968
60231486;Stuben Feuerwehr;Wien;90001;16.248.556;47.430.421
60231488;Tauchen Spitzwiese;Wien;90001;1.623.757;47.385.086
60231489;Lachau Nr. 10;Wien;90001;15.258.047;48.097.172
60231495;Bernstein Raiffeisenplatz;Wien;90001;1.625.868;47.404.144
60231499;Stadtschlaining Majalusweg;Wien;90001;16.271.805;47.319.637
60231500;Altschlaining Abzw. Goberling;Wien;90001;16.284.956;47.317.549
60231501;Neumarkt/Tauchental Hauptplatz;Wien;90001;1.629.746;47.297.174
60231503;Bildein Weinkulturhaus;Wien;90001;1.646.761;47.130.194
60231506;Frohsdorf Schloßgasse;Wien;90001;16.253.659;47.743.331
60231507;Günseck Gh. Geschray;Wien;90001;16.321.347;47.396.203
60231508;Warth Ausiedlung;Wien;90001;16.113.944;47.652.901
60231509;Bad Erlach Wr. Neustädter Str.;Wien;90001;16.213.594;47.729.496
60231510;Günseck Volksschule;Wien;90001;16.322.937;47.394.987
60231512;Bad Erlach Kirche;Wien;90001;1.621.619;47.727.242
60231515;Grimmenstein K.-Schrammel-Sdlg;Wien;90001;16.117.564;47.601.646
60231516;Olbersdorf Lehensiedlung;Wien;90001;16.124.939;47.605.492
60231519;Günseck Haus Nr. 13;Wien;90001;16.325.596;4.739.309
60231520;Pitten Schlossbad;Wien;90001;16.178.631;47.713.983
60231521;Sautern Waldsiedlung;Wien;90001;16.164.465;47.709.849
60231522;Sautern Ort;Wien;90001;16.158.302;47.708.688
60231524;Hinterbrühl b. Pitten Nr.36/37;Wien;90001;1.621.769;47.703.102
60231525;Seebenstein Liechtensteinstr.;Wien;90001;16.152.418;47.700.327
60231526;Seebenstein Kirche;Wien;90001;16.148.717;47.699.886
60231527;Seebenstein Schlossweg;Wien;90001;16.144.684;47.698.768
60231528;Neustift am Hartberg Ort;Wien;90001;16.100.999;47.537.358
60231529;Zöbern Kampichl;Wien;90001;16.117.636;47.516.255
60231530;Zöbern Gemeindeamt;Wien;90001;16.129.961;47.512.724
60231531;Zöbern Kirche;Wien;90001;16.132.018;4.751.165
60231532;Tobaj Süd;Wien;90001;16.304.638;47.089.353
60231533;Neumarkt/Ybbs Wiesenstraße;Wien;90001;15.074.781;48.156.587
60231534;Schwarzau/Stfd Erlacher Str.;Wien;90001;16.179.359;47.734.456
60231535;Metzling Nord;Wien;90001;15.107.822;4.819.871
60231538;Zöbern Waldgasse;Wien;90001;16.128.227;47.513.689
60231539;Rotenturm Berg;Wien;90001;1.624.702;47.247.028
60231540;Rotenturm Parkgasse;Wien;90001;16.249.913;47.249.541
60231541;Mischendorf Nord;Wien;90001;16.308.842;47.196.768
60231542;Mischendorf Süd;Wien;90001;16.315.966;47.192.282
60231543;Altschlaining Abzw Schönau;Wien;90001;16.280.922;47.326.184
60231544;Stadtschlaining Stiller Graben;Wien;90001;16.276.251;47.328.418
60231545;Stadtschlaining Sägewerk;Wien;90001;16.275.371;47.333.703
60231546;Unterwart Haus 121/Volksschule;Wien;90001;16.235.081;47.259.132
60231547;St Michael/Bgld Abzw.Gamischdf;Wien;90001;1.627.176;47.118.966
60231548;Tauchen im Bgld Sägewerk;Wien;90001;16.229.763;47.390.371
60231550;Rechnitz Gh Lagler;Wien;90001;16.435.756;47.303.272
60231551;Spielberg/Melk Niobau;Wien;90001;15.357.347;48.224.199
60231552;Pielachberg Dorfstraße;Wien;90001;15.368.872;48.230.495
60231555;Rotenturm Steinriegel;Wien;90001;16.252.509;47.246.242
60231557;Rotenturm Getreidegasse;Wien;90001;16.253.686;47.251.169
60231558;Pinkafeld P+R;Wien;90001;16.117.636;47.384.599
60231561;Reittern Landesstraße;Wien;90001;15.448.103;48.514.761
60231562;Lanzendorf Pellendorfer Straße;Wien;90001;16.435.675;48.105.606
60233492;Oberdürnbach Ortsmitte;Wien;90001;15.848.402;485.872
60233497;Zehethof bei Oberndorf;Wien;90001;15.280.577;48.063.341
60233498;Sattlehen Oberleitner;Wien;90001;15.314.928;48.068.648
60233499;Kirnberg/Mank Lindenplatz;Wien;90001;15.321.818;48.072.105
60233500;Kirnberg/Mank Volksschule;Wien;90001;15.325.376;48.071.313
60233501;Kirnberg/Mank Rosental;Wien;90001;1.532.145;48.075.053
60233502;Weikersdorf Frauenbachgasse;Wien;90001;16.147.747;47.806.352
60233503;Wr. Neustadt Militärakademie;Wien;90001;16.244.379;47.809.381
60233504;Wr. Neustadt J-v-Nepomuk-Platz;Wien;90001;16.243.606;47.816.385
60233506;Kirnberg/Mank Roßbachstraße;Wien;90001;15.332.167;48.073.132
60233507;Würflach Gerasdorfer Str.;Wien;90001;16.059.057;47.775.977
60233508;Willendorf Neunkirchner Straße;Wien;90001;16.057.224;47.788.134
60233509;Wr. Neustadt Marie-Curie-Str.;Wien;90001;1.625.312;47.835.045
60233566;Wr. Neustadt Obstgasse;Wien;90001;16.234.516;47.816.584
60233567;Wr. Neustadt Brodtischgasse;Wien;90001;16.242.672;4.781.066
60233568;Wr. Neustadt Kasematten;Wien;90001;16.239.034;47.811.209
60233569;Wr. Neustadt R.-Diesel-Str.;Wien;90001;16.251.045;47.835.274
60233570;Wr. Neustadt N.-A.-Otto-Str.;Wien;90001;16.249.005;47.842.866
60233571;Wr. Neustadt S-Koren-Str Süd;Wien;90001;16.245.538;47.837.891
60233572;Wr. Neustadt Ernst-Wurm-Gasse;Wien;90001;16.260.037;47.810.002
60233573;Wr. Neustadt Am Kanal;Wien;90001;16.249.176;47.813.381
60240000;Loosdorf/Melk Europaplatz;Wien;90001;15.400.574;48.200.548
60240001;Zellerndorf Abzw. Bahnhof;Wien;90001;15.966.836;48.697.758
60240002;Hohenwarth Langenloiser Straße;Wien;90001;15.825.674;48.506.072
