Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Wiener Zaehlbezirk|Migration background of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;91000;91013;2;2698;209;115;45;34;61;43;24;5;13;242;1907;20200101
AT1;AT13;AT130;91000;91014;2;2207;121;77;38;34;44;36;22;8;10;221;1596;20200101
AT1;AT13;AT130;91000;91015;2;4156;279;173;64;114;162;66;57;24;29;732;2456;20200101
AT1;AT13;AT130;91000;91016;2;3252;103;67;61;43;53;42;36;5;28;312;2502;20200101
AT1;AT13;AT130;91000;91017;2;480;4;6;7;1;2;9;3;0;1;23;424;20200101
AT1;AT13;AT130;91000;91018;2;2826;69;59;54;68;49;34;46;9;10;277;2151;20200101
AT1;AT13;AT130;91000;91019;2;1536;48;24;24;27;18;48;22;2;2;162;1159;20200101
AT1;AT13;AT130;91000;91020;2;5419;252;432;58;92;87;92;49;36;62;569;3690;20200101
AT1;AT13;AT130;91000;91021;2;3435;109;148;57;106;43;36;41;23;19;346;2507;20200101
AT1;AT13;AT130;91000;91022;2;3531;267;173;75;140;137;182;84;111;41;919;1402;20200101
AT1;AT13;AT130;91000;91023;2;5686;530;505;95;146;203;167;81;75;57;1076;2751;20200101
AT1;AT13;AT130;91100;91101;2;1592;55;67;49;51;35;31;39;8;40;411;806;20200101
AT1;AT13;AT130;91100;91102;2;9604;764;574;145;295;306;361;168;129;101;1723;5038;20200101
AT1;AT13;AT130;91100;91103;2;8857;765;673;153;351;292;317;157;150;87;1780;4132;20200101
AT1;AT13;AT130;91100;91104;2;2272;197;125;22;57;98;79;30;28;17;415;1204;20200101
AT1;AT13;AT130;91100;91105;2;6421;382;329;104;217;202;161;78;31;35;855;4027;20200101
AT1;AT13;AT130;91100;91106;2;149;11;5;0;1;3;2;2;0;1;9;115;20200101
AT1;AT13;AT130;91100;91107;2;3594;204;225;49;90;71;122;37;25;31;391;2349;20200101
AT1;AT13;AT130;91100;91108;2;447;4;3;6;6;6;3;6;0;0;32;381;20200101
AT1;AT13;AT130;91100;91109;2;1260;43;27;26;38;28;59;18;11;1;103;906;20200101
AT1;AT13;AT130;91100;91110;2;13762;711;909;193;384;387;389;179;88;65;1630;8827;20200101
AT1;AT13;AT130;91100;91111;2;2436;97;116;15;56;44;72;51;80;41;567;1297;20200101
AT1;AT13;AT130;91100;91112;2;168;7;2;2;0;4;17;2;0;0;7;127;20200101
AT1;AT13;AT130;91100;91113;2;2524;97;90;53;96;57;76;34;9;22;387;1603;20200101
AT1;AT13;AT130;91200;91201;2;2354;185;112;87;78;90;75;73;44;15;487;1108;20200101
AT1;AT13;AT130;91200;91202;2;8889;902;554;178;386;318;258;153;134;74;1692;4240;20200101
AT1;AT13;AT130;91200;91203;2;2429;226;275;29;63;82;61;22;18;16;421;1216;20200101
AT1;AT13;AT130;91200;91204;2;4956;418;221;131;168;152;186;149;95;61;1146;2229;20200101
AT1;AT13;AT130;91200;91205;2;4286;315;245;125;128;130;101;96;62;29;802;2253;20200101
AT1;AT13;AT130;91200;91206;2;4954;372;159;196;179;145;159;130;75;54;910;2575;20200101
AT1;AT13;AT130;91200;91207;2;3452;201;180;57;100;81;87;29;29;28;566;2094;20200101
AT1;AT13;AT130;91200;91208;2;2456;194;97;38;91;105;52;50;26;12;428;1363;20200101
AT1;AT13;AT130;91200;91209;2;4149;247;438;36;94;102;66;23;65;66;881;2131;20200101
AT1;AT13;AT130;91200;91210;2;6078;286;202;113;180;221;142;260;76;19;894;3685;20200101
AT1;AT13;AT130;91200;91211;2;5239;203;99;174;86;81;86;96;81;35;605;3693;20200101
AT1;AT13;AT130;91300;91301;2;257;6;0;17;3;2;7;7;0;5;33;177;20200101
AT1;AT13;AT130;91300;91302;2;3365;54;27;250;71;18;39;46;19;50;466;2325;20200101
AT1;AT13;AT130;91300;91303;2;5184;142;45;242;111;72;95;223;57;49;888;3260;20200101
AT1;AT13;AT130;91300;91304;2;5751;77;48;280;125;43;66;121;35;65;790;4101;20200101
AT1;AT13;AT130;91300;91305;2;2442;49;10;107;54;23;42;39;8;27;324;1759;20200101
AT1;AT13;AT130;91300;91306;2;1400;30;4;71;29;13;15;27;13;19;206;973;20200101
AT1;AT13;AT130;91300;91307;2;1768;88;42;51;33;35;45;33;6;25;243;1167;20200101
AT1;AT13;AT130;91300;91308;2;3887;83;36;142;73;35;65;59;37;41;513;2803;20200101
AT1;AT13;AT130;91300;91309;2;2421;97;46;52;52;29;32;32;10;24;290;1757;20200101
AT1;AT13;AT130;91300;91310;2;128;0;0;3;0;3;0;0;0;1;13;108;20200101
AT1;AT13;AT130;91300;91311;2;2196;16;4;92;36;5;11;17;0;18;214;1783;20200101
AT1;AT13;AT130;91400;91401;2;3978;278;91;139;120;100;75;85;84;32;645;2329;20200101
AT1;AT13;AT130;91400;91402;2;4370;461;243;136;217;174;151;100;50;35;778;2025;20200101
AT1;AT13;AT130;91400;91403;2;4870;231;75;236;144;94;75;94;48;50;765;3058;20200101
AT1;AT13;AT130;91400;91404;2;10826;759;385;232;378;328;276;255;159;71;1674;6309;20200101
AT1;AT13;AT130;91400;91405;2;2409;96;52;56;32;39;40;24;19;12;246;1793;20200101
AT1;AT13;AT130;91400;91406;2;6492;332;121;172;192;156;180;137;85;50;940;4127;20200101
AT1;AT13;AT130;91400;91407;2;1544;125;89;18;56;42;44;11;17;11;256;875;20200101
AT1;AT13;AT130;91400;91408;2;2228;75;46;60;35;31;31;32;27;24;251;1616;20200101
AT1;AT13;AT130;91400;91409;2;100;0;1;1;0;0;2;2;0;1;7;86;20200101
AT1;AT13;AT130;91400;91410;2;4493;106;38;154;79;45;70;71;34;38;580;3278;20200101
AT1;AT13;AT130;91400;91411;2;3476;29;16;118;37;14;34;30;5;9;273;2911;20200101
AT1;AT13;AT130;91400;91412;2;3381;52;35;142;73;25;36;49;27;19;347;2576;20200101
AT1;AT13;AT130;91500;91501;2;5426;505;315;190;160;199;165;107;74;38;952;2721;20200101
AT1;AT13;AT130;91500;91502;2;4893;504;240;184;214;183;206;113;119;24;1030;2076;20200101
AT1;AT13;AT130;91500;91503;2;6186;589;287;212;204;230;204;132;141;48;1412;2727;20200101
AT1;AT13;AT130;91500;91504;2;4051;379;221;138;160;153;145;96;66;45;916;1732;20200101
AT1;AT13;AT130;91500;91505;2;5929;447;281;185;175;240;158;100;104;64;1153;3022;20200101
AT1;AT13;AT130;91500;91506;2;7190;767;400;216;314;281;263;170;100;51;1266;3362;20200101
AT1;AT13;AT130;91500;91507;2;4256;378;227;97;115;173;95;63;30;40;646;2392;20200101
AT1;AT13;AT130;91600;91601;2;7013;637;397;315;186;216;246;111;179;39;1364;3323;20200101
AT1;AT13;AT130;91600;91602;2;3927;478;230;150;193;165;145;99;81;28;851;1507;20200101
AT1;AT13;AT130;91600;91603;2;6650;642;444;118;216;235;149;72;68;35;1029;3642;20200101
AT1;AT13;AT130;91600;91604;2;4403;357;213;108;131;147;124;69;63;18;717;2456;20200101
AT1;AT13;AT130;91600;91605;2;8252;781;275;264;306;273;244;149;102;56;1370;4432;20200101
AT1;AT13;AT130;91600;91606;2;5434;470;352;132;139;145;74;57;66;29;776;3194;20200101
AT1;AT13;AT130;91600;91607;2;6034;473;321;136;190;163;103;86;64;41;936;3521;20200101
AT1;AT13;AT130;91600;91608;2;1936;60;53;41;27;30;28;18;4;20;241;1414;20200101
AT1;AT13;AT130;91600;91609;2;3117;37;17;111;41;20;17;27;9;19;238;2581;20200101
AT1;AT13;AT130;91600;91610;2;5017;648;401;158;207;210;210;103;101;40;1091;1848;20200101
AT1;AT13;AT130;91700;91701;2;5665;457;193;254;209;158;212;93;48;42;978;3021;20200101
AT1;AT13;AT130;91700;91702;2;7547;684;297;350;278;202;216;120;151;95;1581;3573;20200101
AT1;AT13;AT130;91700;91703;2;8916;788;321;254;326;304;271;157;122;60;1442;4871;20200101
AT1;AT13;AT130;91700;91704;2;2198;53;12;78;38;23;14;10;8;13;225;1724;20200101
AT1;AT13;AT130;91700;91705;2;3362;106;49;132;78;28;44;27;42;18;384;2454;20200101
AT1;AT13;AT130;91700;91706;2;1341;32;8;56;27;9;18;19;15;13;226;918;20200101
AT1;AT13;AT130;91800;91801;2;1221;6;6;104;9;3;15;16;1;14;215;832;20200101
AT1;AT13;AT130;91800;91802;2;7672;294;120;487;163;81;88;121;116;86;1286;4830;20200101
AT1;AT13;AT130;91800;91803;2;8036;472;150;447;251;178;220;129;113;63;1467;4546;20200101
AT1;AT13;AT130;91800;91804;2;5081;144;55;244;100;60;77;90;32;71;717;3491;20200101
AT1;AT13;AT130;91800;91805;2;5409;70;32;269;74;20;51;91;33;107;878;3784;20200101
AT1;AT13;AT130;91900;91901;2;3376;72;27;179;81;25;28;91;8;60;559;2246;20200101
AT1;AT13;AT130;91900;91902;2;5242;267;162;122;165;85;99;95;65;58;1003;3121;20200101
AT1;AT13;AT130;91900;91903;2;356;8;5;14;6;12;18;19;4;12;129;129;20200101
AT1;AT13;AT130;91900;91904;2;7452;273;132;368;159;73;147;145;93;71;1452;4539;20200101
AT1;AT13;AT130;91900;91905;2;4004;104;46;197;66;40;67;95;27;69;792;2501;20200101
AT1;AT13;AT130;91900;91906;2;2765;26;19;149;34;19;30;35;10;79;480;1884;20200101
AT1;AT13;AT130;91900;91907;2;1596;21;12;84;30;6;20;33;16;27;238;1109;20200101
AT1;AT13;AT130;91900;91908;2;7068;251;110;221;201;85;115;114;102;90;1145;4634;20200101
AT1;AT13;AT130;91900;91909;2;2422;53;47;131;41;36;56;39;11;59;582;1367;20200101
AT1;AT13;AT130;91900;91910;2;5001;66;48;218;73;25;49;83;23;95;798;3523;20200101
AT1;AT13;AT130;92000;92001;2;4419;361;390;40;133;154;64;40;38;71;781;2347;20200101
AT1;AT13;AT130;92000;92002;2;7404;715;536;154;266;232;234;117;103;106;1498;3443;20200101
AT1;AT13;AT130;92000;92003;2;6950;577;394;265;171;156;172;142;114;70;1376;3513;20200101
AT1;AT13;AT130;92000;92004;2;4880;313;361;74;149;158;84;103;30;86;1115;2407;20200101
AT1;AT13;AT130;92000;92005;2;5496;479;352;226;176;146;219;96;67;71;1118;2546;20200101
AT1;AT13;AT130;92000;92006;2;4514;329;446;78;122;104;78;63;72;85;824;2313;20200101
AT1;AT13;AT130;92000;92007;2;6874;516;503;103;212;201;124;106;74;102;1293;3640;20200101
AT1;AT13;AT130;92000;92008;2;2971;267;187;94;120;84;104;58;61;53;627;1316;20200101
AT1;AT13;AT130;92100;92101;2;806;18;3;14;12;7;7;3;4;5;41;692;20200101
AT1;AT13;AT130;92100;92102;2;4011;103;55;80;159;84;30;48;18;23;469;2942;20200101
AT1;AT13;AT130;92100;92103;2;3852;85;66;68;146;47;64;49;16;18;414;2879;20200101
AT1;AT13;AT130;92100;92104;2;2232;77;31;35;35;21;53;26;12;36;308;1598;20200101
AT1;AT13;AT130;92100;92105;2;10029;465;586;123;227;129;223;81;70;170;1636;6319;20200101
AT1;AT13;AT130;92100;92106;2;1622;75;18;26;39;15;46;29;31;34;517;792;20200101
AT1;AT13;AT130;92100;92107;2;2463;141;56;39;82;55;45;57;20;28;409;1531;20200101
AT1;AT13;AT130;92100;92108;2;1654;51;46;15;45;30;49;17;14;11;207;1169;20200101
AT1;AT13;AT130;92100;92109;2;3597;148;84;72;165;40;52;40;20;20;449;2507;20200101
AT1;AT13;AT130;92100;92110;2;2673;174;91;36;100;56;84;34;44;32;416;1606;20200101
AT1;AT13;AT130;92100;92111;2;2563;85;40;42;99;49;34;38;33;19;413;1711;20200101
AT1;AT13;AT130;92100;92112;2;4386;236;320;50;163;56;54;40;31;40;635;2761;20200101
AT1;AT13;AT130;92100;92113;2;2786;36;31;80;58;24;27;35;14;19;276;2186;20200101
AT1;AT13;AT130;92100;92114;2;2681;115;93;40;73;28;68;26;23;32;381;1802;20200101
AT1;AT13;AT130;92100;92115;2;2651;79;70;55;92;34;47;58;18;25;318;1855;20200101
AT1;AT13;AT130;92100;92116;2;1737;12;5;39;21;5;18;14;6;10;170;1437;20200101
AT1;AT13;AT130;92100;92117;2;3495;245;175;47;101;58;69;33;38;76;537;2116;20200101
AT1;AT13;AT130;92100;92118;2;3802;216;162;99;171;63;131;57;51;65;650;2137;20200101
AT1;AT13;AT130;92100;92119;2;2499;118;57;48;117;56;41;59;28;18;472;1485;20200101
AT1;AT13;AT130;92100;92120;2;1196;112;43;22;70;51;28;14;20;6;188;642;20200101
AT1;AT13;AT130;92100;92121;2;3377;288;119;64;149;69;115;70;41;34;647;1781;20200101
AT1;AT13;AT130;92100;92122;2;5012;216;154;129;195;87;139;102;82;47;982;2879;20200101
AT1;AT13;AT130;92100;92123;2;5534;311;117;128;237;115;159;151;81;84;1061;3090;20200101
AT1;AT13;AT130;92100;92124;2;3287;98;82;62;113;72;78;57;22;25;500;2178;20200101
AT1;AT13;AT130;92100;92125;2;2882;88;55;76;131;49;49;34;19;21;418;1942;20200101
AT1;AT13;AT130;92100;92126;2;4522;148;124;135;136;73;68;88;21;60;654;3015;20200101
AT1;AT13;AT130;92100;92127;2;860;5;5;32;12;5;10;7;6;21;156;601;20200101
AT1;AT13;AT130;92100;92128;2;128;16;9;3;6;9;2;2;0;2;23;56;20200101
AT1;AT13;AT130;92100;92129;2;165;2;1;3;0;2;0;1;1;1;11;143;20200101
AT1;AT13;AT130;92100;92130;2;10;0;0;0;0;0;0;0;3;0;5;2;20200101
AT1;AT13;AT130;92200;92201;2;1093;21;20;24;18;4;18;25;2;5;145;811;20200101
AT1;AT13;AT130;92200;92202;2;3034;70;33;69;55;36;30;41;10;9;395;2286;20200101
AT1;AT13;AT130;92200;92203;2;797;19;8;15;12;9;20;7;0;3;113;591;20200101
AT1;AT13;AT130;92200;92204;2;2041;39;18;49;48;14;23;23;6;12;181;1628;20200101
AT1;AT13;AT130;92200;92205;2;6848;186;128;210;313;95;136;144;33;76;1267;4260;20200101
AT1;AT13;AT130;92200;92206;2;6331;201;219;52;221;74;72;48;79;39;975;4351;20200101
AT1;AT13;AT130;92200;92207;2;2559;41;11;50;89;26;45;31;18;14;352;1882;20200101
AT1;AT13;AT130;92200;92208;2;9727;424;358;105;370;212;231;127;96;95;2144;5565;20200101
AT1;AT13;AT130;92200;92209;2;7875;288;348;120;261;92;155;80;82;108;1504;4837;20200101
AT1;AT13;AT130;92200;92210;2;4690;115;84;133;139;92;86;57;14;89;1008;2873;20200101
AT1;AT13;AT130;92200;92211;2;6121;250;98;129;207;81;142;97;62;130;1161;3764;20200101
AT1;AT13;AT130;92200;92212;2;2003;86;91;38;45;17;23;31;2;37;449;1184;20200101
AT1;AT13;AT130;92200;92213;2;3740;174;95;77;104;45;64;64;31;36;715;2335;20200101
AT1;AT13;AT130;92200;92214;2;2644;66;30;38;60;20;29;14;4;11;230;2142;20200101
AT1;AT13;AT130;92200;92215;2;4684;260;220;75;142;58;96;51;47;68;684;2983;20200101
AT1;AT13;AT130;92200;92216;2;1177;36;40;20;39;26;19;13;3;3;142;836;20200101
AT1;AT13;AT130;92200;92217;2;1309;18;24;47;22;6;21;18;0;23;251;879;20200101
AT1;AT13;AT130;92200;92218;2;3794;94;72;59;118;47;46;45;27;25;485;2776;20200101
AT1;AT13;AT130;92200;92219;2;3151;186;116;69;79;48;101;83;27;28;541;1873;20200101
AT1;AT13;AT130;92200;92220;2;1789;55;82;26;38;16;37;21;17;19;315;1163;20200101
AT1;AT13;AT130;92200;92221;2;1609;44;22;43;51;17;40;27;1;13;251;1100;20200101
AT1;AT13;AT130;92200;92222;2;3321;79;37;46;257;46;36;24;15;29;352;2400;20200101
AT1;AT13;AT130;92200;92223;2;3239;74;30;73;100;45;47;61;20;29;473;2287;20200101
AT1;AT13;AT130;92200;92224;2;3016;38;20;53;131;39;41;38;11;22;321;2302;20200101
AT1;AT13;AT130;92200;92225;2;1184;8;1;30;13;6;3;14;3;8;107;991;20200101
AT1;AT13;AT130;92200;92226;2;2199;25;0;79;36;11;26;30;6;20;249;1717;20200101
AT1;AT13;AT130;92200;92227;2;3924;59;30;96;82;25;28;33;6;27;426;3112;20200101
AT1;AT13;AT130;92200;92228;2;2156;45;32;56;55;23;31;14;9;14;289;1588;20200101
AT1;AT13;AT130;92200;92229;2;1986;52;35;45;40;22;36;26;11;20;293;1406;20200101
AT1;AT13;AT130;92200;92230;2;5;0;0;0;0;0;0;0;0;0;1;4;20200101
AT1;AT13;AT130;92200;92231;2;1105;20;20;33;36;14;30;11;5;20;243;673;20200101
AT1;AT13;AT130;92200;92232;2;2250;62;25;66;137;67;36;37;10;103;637;1070;20200101
AT1;AT13;AT130;92300;92301;2;1574;57;30;37;48;40;45;40;24;12;234;1007;20200101
AT1;AT13;AT130;92300;92302;2;2543;164;46;35;48;82;59;42;21;15;412;1619;20200101
AT1;AT13;AT130;92300;92303;2;1884;71;32;36;27;35;26;22;1;17;181;1436;20200101
AT1;AT13;AT130;92300;92304;2;6671;281;261;81;226;282;124;108;35;54;1002;4217;20200101
AT1;AT13;AT130;92300;92305;2;4864;180;204;82;138;101;74;76;33;44;687;3245;20200101
AT1;AT13;AT130;92300;92306;2;675;27;7;23;17;16;19;5;1;2;80;478;20200101
AT1;AT13;AT130;92300;92307;2;6019;260;196;106;159;127;133;112;89;40;883;3914;20200101
AT1;AT13;AT130;92300;92308;2;3095;115;82;67;81;51;65;54;27;15;395;2143;20200101
AT1;AT13;AT130;92300;92309;2;4066;97;83;126;71;64;73;73;21;25;504;2929;20200101
AT1;AT13;AT130;92300;92310;2;2812;100;81;61;47;51;75;32;33;18;378;1936;20200101
AT1;AT13;AT130;92300;92311;2;4420;150;85;113;111;69;90;85;30;24;620;3043;20200101
AT1;AT13;AT130;92300;92312;2;3036;120;61;94;61;30;59;65;28;32;371;2115;20200101
AT1;AT13;AT130;92300;92313;2;2203;27;12;82;35;14;16;14;1;7;200;1795;20200101
AT1;AT13;AT130;92300;92314;2;2658;43;25;119;41;25;47;33;16;14;268;2027;20200101
AT1;AT13;AT130;92300;92315;2;1229;22;4;62;26;5;15;11;1;6;108;969;20200101
AT1;AT13;AT130;92300;92316;2;1894;34;19;73;65;10;36;34;12;18;233;1360;20200101
AT1;AT13;AT130;92300;92317;2;148;11;5;3;4;0;1;1;0;0;33;90;20200101
AT1;AT13;AT130;92300;92318;2;2962;96;120;47;97;38;35;39;38;15;287;2150;20200101
AT1;AT13;AT130;92300;92319;2;5079;103;95;108;155;62;57;66;8;23;533;3869;20200101
AT1;AT13;AT130;90100;90101;1;1868;29;18;136;23;13;19;17;8;42;382;1181;20200101
AT1;AT13;AT130;90100;90102;1;703;20;10;36;6;7;13;3;1;18;140;449;20200101
AT1;AT13;AT130;90100;90103;1;996;26;9;54;8;3;11;11;2;53;226;593;20200101
AT1;AT13;AT130;90100;90104;1;732;13;9;51;6;4;8;9;3;18;125;486;20200101
AT1;AT13;AT130;90100;90105;1;1010;17;10;52;8;0;4;4;2;25;190;698;20200101
AT1;AT13;AT130;90100;90106;1;1198;15;9;68;11;8;9;13;11;13;204;837;20200101
AT1;AT13;AT130;90100;90107;1;1272;25;15;69;10;3;16;19;6;20;281;808;20200101
AT1;AT13;AT130;90200;90201;1;8362;385;469;280;160;226;159;106;65;119;1460;4933;20200101
AT1;AT13;AT130;90200;90202;1;5861;452;220;312;163;146;174;111;194;85;1250;2754;20200101
AT1;AT13;AT130;90200;90203;1;6511;263;136;385;121;76;130;115;117;58;1326;3784;20200101
AT1;AT13;AT130;90200;90204;1;7285;301;190;412;159;102;146;131;123;87;1582;4052;20200101
AT1;AT13;AT130;90200;90205;1;4511;171;70;292;165;53;71;79;137;77;1044;2352;20200101
AT1;AT13;AT130;90200;90206;1;4326;164;143;254;191;46;94;71;47;104;873;2339;20200101
AT1;AT13;AT130;90200;90207;1;6387;576;251;291;242;110;215;98;209;94;1424;2877;20200101
AT1;AT13;AT130;90200;90208;1;1240;34;35;20;17;12;20;20;14;12;208;848;20200101
AT1;AT13;AT130;90200;90209;1;7768;544;602;192;231;147;135;79;115;95;1296;4332;20200101
AT1;AT13;AT130;90300;90301;1;5465;164;73;362;147;55;95;95;46;53;990;3385;20200101
AT1;AT13;AT130;90300;90302;1;4160;87;44;271;48;42;47;61;31;26;683;2820;20200101
AT1;AT13;AT130;90300;90303;1;3024;80;37;219;38;16;48;56;17;62;612;1839;20200101
AT1;AT13;AT130;90300;90304;1;5306;332;111;302;258;109;153;119;125;43;1259;2495;20200101
AT1;AT13;AT130;90300;90305;1;4159;188;99;218;125;66;114;68;111;49;809;2312;20200101
AT1;AT13;AT130;90300;90306;1;7236;364;255;255;186;149;192;88;133;58;1399;4157;20200101
AT1;AT13;AT130;90300;90307;1;3033;150;133;82;85;50;55;54;28;33;878;1485;20200101
AT1;AT13;AT130;90300;90308;1;1181;24;22;82;27;15;14;25;4;14;168;786;20200101
AT1;AT13;AT130;90300;90309;1;4226;104;61;265;95;57;36;39;41;36;715;2777;20200101
AT1;AT13;AT130;90300;90310;1;4444;274;255;155;135;91;105;65;62;61;1070;2171;20200101
AT1;AT13;AT130;90300;90311;1;2200;113;104;80;59;67;50;32;14;26;383;1272;20200101
AT1;AT13;AT130;90400;90401;1;1164;24;16;81;22;11;11;13;7;31;279;669;20200101
AT1;AT13;AT130;90400;90402;1;5707;193;140;372;123;49;112;94;72;178;1260;3114;20200101
AT1;AT13;AT130;90400;90403;1;5861;178;78;396;114;71;79;78;71;67;1111;3618;20200101
AT1;AT13;AT130;90400;90404;1;3342;134;88;192;66;47;53;60;73;30;662;1937;20200101
AT1;AT13;AT130;90500;90501;1;5596;218;127;337;106;79;85;90;73;37;1006;3438;20200101
AT1;AT13;AT130;90500;90502;1;9799;715;526;337;370;223;239;140;306;101;2262;4580;20200101
AT1;AT13;AT130;90500;90503;1;8513;586;431;395;324;210;207;177;209;59;1898;4017;20200101
AT1;AT13;AT130;90500;90504;1;3288;150;73;230;131;64;99;55;64;19;686;1717;20200101
AT1;AT13;AT130;90600;90601;1;3794;94;57;272;70;31;47;65;11;27;697;2423;20200101
AT1;AT13;AT130;90600;90602;1;5031;180;147;333;129;89;83;79;66;47;1082;2796;20200101
AT1;AT13;AT130;90600;90603;1;6642;211;151;441;134;105;83;105;84;36;1314;3978;20200101
AT1;AT13;AT130;90700;90701;1;2697;70;46;259;34;19;21;17;31;8;487;1705;20200101
AT1;AT13;AT130;90700;90702;1;1446;23;15;139;19;11;18;17;6;16;251;931;20200101
AT1;AT13;AT130;90700;90703;1;2418;73;43;172;26;30;28;33;15;15;451;1532;20200101
AT1;AT13;AT130;90700;90704;1;4981;157;82;398;69;92;57;60;54;29;987;2996;20200101
AT1;AT13;AT130;90700;90705;1;3911;177;84;306;80;51;69;40;71;21;734;2278;20200101
AT1;AT13;AT130;90800;90801;1;2989;194;50;193;49;36;58;48;20;40;693;1608;20200101
AT1;AT13;AT130;90800;90802;1;5430;106;71;462;80;48;47;70;29;44;944;3529;20200101
AT1;AT13;AT130;90800;90803;1;4055;162;87;289;83;51;58;69;48;84;878;2246;20200101
AT1;AT13;AT130;90900;90901;1;4366;159;80;300;91;64;94;78;72;19;809;2600;20200101
AT1;AT13;AT130;90900;90902;1;5292;166;58;378;84;57;53;62;32;66;1101;3235;20200101
AT1;AT13;AT130;90900;90903;1;2117;82;37;161;80;17;42;27;30;15;396;1230;20200101
AT1;AT13;AT130;90900;90904;1;4597;166;79;371;140;83;56;61;86;43;941;2571;20200101
AT1;AT13;AT130;90900;90905;1;2603;29;33;230;23;15;21;33;15;52;535;1617;20200101
AT1;AT13;AT130;90900;90906;1;1050;26;7;97;7;8;9;17;10;13;215;641;20200101
AT1;AT13;AT130;91000;91001;1;4587;265;318;197;94;176;66;84;41;32;976;2338;20200101
AT1;AT13;AT130;91000;91002;1;10670;986;1074;162;453;315;346;225;422;146;2555;3986;20200101
AT1;AT13;AT130;91000;91003;1;3906;325;370;57;177;174;128;52;60;40;781;1742;20200101
AT1;AT13;AT130;91000;91004;1;5068;499;381;105;182;153;222;166;274;50;1579;1457;20200101
AT1;AT13;AT130;91000;91005;1;9572;911;961;140;336;386;385;183;281;64;2010;3915;20200101
AT1;AT13;AT130;91000;91006;1;7016;631;673;141;281;302;316;134;273;79;1856;2330;20200101
AT1;AT13;AT130;91000;91007;1;6727;634;490;121;239;254;212;192;189;45;1356;2995;20200101
AT1;AT13;AT130;91000;91008;1;5231;455;447;100;232;254;282;85;172;37;1141;2026;20200101
AT1;AT13;AT130;91000;91009;1;2626;202;225;33;50;86;51;35;52;22;422;1448;20200101
AT1;AT13;AT130;91000;91010;1;9371;722;974;124;189;338;171;116;190;128;1932;4487;20200101
AT1;AT13;AT130;91000;91011;1;4565;228;499;34;60;72;51;30;69;63;687;2772;20200101
AT1;AT13;AT130;91000;91012;1;1257;39;36;28;24;46;23;17;4;4;194;842;20200101
AT1;AT13;AT130;91000;91013;1;2381;194;137;20;27;53;30;22;5;5;238;1650;20200101
AT1;AT13;AT130;91000;91014;1;2054;125;91;25;20;33;26;4;8;8;204;1510;20200101
AT1;AT13;AT130;91000;91015;1;4012;240;179;64;68;151;68;53;40;16;684;2449;20200101
AT1;AT13;AT130;91000;91016;1;3032;106;79;36;28;40;38;14;16;14;237;2424;20200101
AT1;AT13;AT130;91000;91017;1;446;8;3;6;4;2;10;1;0;0;14;398;20200101
AT1;AT13;AT130;91000;91018;1;2577;63;60;54;49;48;28;29;12;6;240;1988;20200101
AT1;AT13;AT130;91000;91019;1;1453;38;27;31;20;11;36;20;4;4;144;1118;20200101
AT1;AT13;AT130;91000;91020;1;4635;216;434;44;58;65;78;24;36;45;521;3114;20200101
AT1;AT13;AT130;91000;91021;1;3027;93;147;36;65;50;20;27;22;10;291;2266;20200101
AT1;AT13;AT130;91000;91022;1;3753;291;216;96;204;101;192;119;154;27;1048;1305;20200101
AT1;AT13;AT130;91000;91023;1;5592;468;511;92;157;175;151;99;107;45;1210;2577;20200101
AT1;AT13;AT130;91100;91101;1;1647;56;74;65;29;40;30;29;12;26;386;900;20200101
AT1;AT13;AT130;91100;91102;1;9197;660;628;152;271;263;364;130;151;68;1811;4699;20200101
AT1;AT13;AT130;91100;91103;1;9195;753;733;177;419;252;309;174;242;53;1781;4302;20200101
AT1;AT13;AT130;91100;91104;1;2345;224;140;23;60;91;76;37;50;13;418;1213;20200101
AT1;AT13;AT130;91100;91105;1;6163;349;362;76;179;160;128;69;47;17;756;4020;20200101
AT1;AT13;AT130;91100;91106;1;164;7;5;0;2;3;8;2;0;1;7;129;20200101
AT1;AT13;AT130;91100;91107;1;3146;154;232;41;50;52;108;36;21;17;348;2087;20200101
AT1;AT13;AT130;91100;91108;1;413;3;4;7;5;8;3;3;0;0;31;349;20200101
AT1;AT13;AT130;91100;91109;1;1256;30;23;25;31;32;52;20;20;3;83;937;20200101
AT1;AT13;AT130;91100;91110;1;12564;617;942;154;317;369;355;138;100;37;1450;8085;20200101
AT1;AT13;AT130;91100;91111;1;2571;153;131;32;57;45;82;47;101;35;628;1260;20200101
AT1;AT13;AT130;91100;91112;1;275;5;6;3;0;5;14;1;0;14;96;131;20200101
AT1;AT13;AT130;91100;91113;1;2412;75;98;35;92;48;81;35;25;8;416;1499;20200101
AT1;AT13;AT130;91200;91201;1;2381;187;125;89;86;81;66;62;72;12;465;1136;20200101
AT1;AT13;AT130;91200;91202;1;8815;864;576;147;461;329;233;124;196;46;1741;4098;20200101
